venue_name,year,format,batting_sr,batting_avg,boundary_%,bowling_econ,bowling_avg,bowling_sr,runs,balls,wickets,fours,sixes,matches,innings_count
The Rose Bowl,2011,Test,57.15,38.91,44.69,3.43,38.91,68.09,895,1566,23,100,0,1,3
The Rose Bowl,2012,ODI,91.2,30.77,38.78,5.47,30.77,33.74,954,1046,31,82,7,2,4
The Rose Bowl,2013,ODI,102.7,35.73,40.88,6.16,35.73,34.79,1179,1148,33,98,15,2,4
The Rose Bowl,2013,T20,150.21,29.67,57.3,9.01,29.67,19.75,712,474,24,66,24,2,4
The Rose Bowl,2014,Test,56.65,41.35,50.86,3.4,41.35,73.0,1282,2263,31,151,8,1,4
The Rose Bowl,2015,ODI,101.76,35.12,47.11,6.11,35.12,34.52,1159,1139,33,120,11,2,4
The Rose Bowl,2016,ODI,89.55,50.44,36.56,5.37,50.44,56.33,454,507,9,40,1,1,2
The Rose Bowl,2016,T20,113.39,18.1,43.05,6.8,18.1,15.97,525,463,29,40,11,2,4
The Rose Bowl,2017,ODI,109.93,68.89,46.13,6.6,68.89,62.67,1240,1128,18,113,20,2,4
The Rose Bowl,2017,T20,137.68,71.25,51.23,8.26,71.25,51.75,285,207,4,20,11,1,2
The Rose Bowl,2018,Test,49.59,24.35,42.92,2.98,24.35,49.1,974,1964,40,97,5,1,4
The Rose Bowl,2019,ODI,96.94,44.46,41.95,5.82,44.46,45.86,1645,1697,37,123,33,4,7
The Rose Bowl,2020,ODI,93.65,34.07,51.29,5.62,34.07,36.38,1431,1528,42,149,23,3,6
The Rose Bowl,2020,T20,130.7,26.51,51.51,7.84,26.51,20.29,928,710,35,82,25,3,6
The Rose Bowl,2020,Test,49.85,33.67,43.48,2.99,33.67,67.54,2424,4863,72,253,7,3,9
The Rose Bowl,2021,T20,116.31,16.94,47.23,6.98,16.94,14.56,271,233,16,20,8,1,2
The Rose Bowl,2021,Test,41.68,24.25,42.53,2.5,24.25,58.19,776,1862,32,78,3,1,4
The Rose Bowl,2022,T20,139.61,19.33,53.29,8.38,19.33,13.85,638,457,33,67,12,2,4
The Rose Bowl,2023,ODI,96.79,30.13,43.9,5.81,30.13,31.13,934,965,31,86,11,2,4
The Rose Bowl,2024,T20,140.59,20.78,57.44,8.44,20.78,14.78,665,473,32,76,13,2,4
The Rose Bowl,2025,ODI,99.11,38.69,44.73,5.95,38.69,39.04,1006,1015,26,99,9,2,4
The Rose Bowl,2025,T20,191.25,41.73,66.67,11.48,41.73,21.82,459,240,11,33,29,1,2
Tikkurila Cricket Ground,2022,T20,104.67,14.84,45.04,6.28,14.84,14.18,4911,4692,331,355,132,21,42
Tikkurila Cricket Ground,2023,T20,78.72,6.73,21.62,4.72,6.73,8.55,74,94,11,4,0,1,2
"Tin Kwong Road Recreation Ground, Cricket Ground",2016,ODI,78.15,24.9,52.85,4.69,24.9,31.86,1245,1593,50,109,37,3,6
"Tin Kwong Road Recreation Ground, Cricket Ground",2016,T20,128.18,15.67,58.16,7.69,15.67,12.22,423,330,27,30,21,2,4
"Tin Kwong Road Recreation Ground, Cricket Ground",2023,T20,126.91,18.37,55.01,7.61,18.37,14.47,2443,1925,133,189,98,9,18
"Tin Kwong Road Recreation Ground, Cricket Ground",2024,T20,110.24,16.35,53.45,6.61,16.35,14.83,4479,4063,274,354,163,20,39
"Tin Kwong Road Recreation Ground, Cricket Ground",2025,T20,146.81,26.04,60.52,8.81,26.04,17.74,2396,1632,92,175,125,8,15
Titwood Cricket Ground,2007,ODI,80.58,34.58,44.82,4.83,34.58,42.92,415,515,12,39,5,1,2
Titwood Cricket Ground,2022,ODI,73.83,23.95,49.9,4.43,23.95,32.44,982,1330,41,103,13,3,6
Titwood Cricket Ground,2025,T20,134.37,19.83,50.44,8.06,19.83,14.76,1943,1446,98,131,76,6,18
Tolerance Oval,2018,T20,108.76,26.22,48.31,6.53,26.22,24.11,236,217,9,21,5,1,2
Tolerance Oval,2019,T20,114.45,17.44,46.19,6.87,17.44,15.24,1901,1661,109,134,57,8,16
Tolerance Oval,2022,T20,104.15,19.79,45.48,6.25,19.79,19.0,2335,2242,118,237,19,10,20
Tolerance Oval,2024,T20,93.99,17.36,40.12,5.64,17.36,18.47,2049,2180,118,198,5,10,20
Tony Ireland Stadium,2016,T20,110.63,12.69,33.0,6.64,12.69,11.47,406,367,32,17,11,2,4
Tony Ireland Stadium,2022,ODI,80.57,22.11,45.9,4.83,22.11,27.44,597,741,27,58,7,2,4
"Toronto Cricket, Skating and Curling Club",2010,ODI,82.84,26.0,38.46,4.97,26.0,31.38,338,408,13,28,3,1,2
Trent Bridge,2002,ODI,90.33,36.13,39.48,5.42,36.13,40.0,542,600,15,49,3,1,2
Trent Bridge,2003,ODI,65.65,27.57,38.86,3.94,27.57,42.0,386,588,14,36,1,1,2
Trent Bridge,2003,Test,47.65,26.4,57.39,2.86,26.4,55.4,1056,2216,40,150,1,1,4
Trent Bridge,2004,ODI,72.19,24.46,49.37,4.33,24.46,33.88,636,881,26,74,3,2,4
Trent Bridge,2006,ODI,81.66,47.2,47.88,4.9,47.2,57.8,472,578,10,46,7,1,2
Trent Bridge,2006,Test,47.72,24.3,44.24,2.86,24.3,50.92,972,2037,40,100,5,1,4
Trent Bridge,2007,ODI,85.69,32.33,41.65,5.14,32.33,37.73,485,566,15,46,3,1,2
Trent Bridge,2007,Test,52.34,33.55,48.96,3.14,33.55,64.09,1107,2115,33,134,1,1,4
Trent Bridge,2008,ODI,75.34,16.8,55.95,4.52,16.8,22.3,168,223,10,22,1,1,2
Trent Bridge,2008,Test,48.75,23.97,51.18,2.92,23.97,49.17,719,1475,30,89,2,1,3
Trent Bridge,2009,ODI,95.25,31.82,48.24,5.71,31.82,33.41,1082,1136,34,111,13,2,4
Trent Bridge,2009,T20,122.48,22.67,47.59,7.35,22.67,18.51,3106,2536,137,263,71,11,22
Trent Bridge,2010,ODI,87.74,38.54,36.73,5.26,38.54,43.92,501,571,13,40,4,1,2
Trent Bridge,2010,Test,55.71,22.51,54.67,3.34,22.51,40.41,878,1576,39,105,10,1,4
Trent Bridge,2011,ODI,85.19,34.5,55.07,5.11,34.5,40.5,345,405,10,40,5,1,2
Trent Bridge,2011,Test,61.57,30.28,57.31,3.69,30.28,49.18,1211,1967,40,166,5,1,4
Trent Bridge,2012,ODI,76.83,28.31,42.93,4.61,28.31,36.85,368,479,13,38,1,1,2
Trent Bridge,2012,T20,144.96,49.29,48.12,8.7,49.29,34.0,345,238,7,19,15,1,2
Trent Bridge,2012,Test,55.28,34.65,56.98,3.32,34.65,62.68,1074,1943,31,147,4,1,4
Trent Bridge,2013,ODI,93.26,33.75,42.96,5.6,33.75,36.19,540,579,16,40,12,1,2
Trent Bridge,2013,Test,50.54,29.15,56.26,3.03,29.15,57.68,1166,2307,40,158,4,1,4
Trent Bridge,2014,ODI,81.54,32.5,36.48,4.89,32.5,39.86,455,558,14,37,3,1,2
Trent Bridge,2014,Test,52.23,46.34,56.25,3.13,46.34,88.72,1344,2573,29,180,6,1,3
Trent Bridge,2015,ODI,123.94,69.9,59.23,7.44,69.9,56.4,699,564,10,72,21,1,2
Trent Bridge,2015,Test,66.48,24.28,59.38,3.99,24.28,36.52,704,1059,29,97,5,1,3
Trent Bridge,2016,ODI,111.68,43.03,50.81,6.7,43.03,38.53,1291,1156,30,119,30,2,4
Trent Bridge,2017,ODI,150.0,,57.14,9.0,,,21,14,0,3,0,1,1
Trent Bridge,2017,Test,57.11,26.05,59.45,3.43,26.05,45.62,1016,1779,39,145,4,1,4
Trent Bridge,2018,ODI,118.36,44.89,52.19,7.1,44.89,37.93,1257,1062,28,110,36,2,4
Trent Bridge,2018,Test,55.51,31.32,56.08,3.33,31.32,56.43,1159,2088,37,155,5,1,4
Trent Bridge,2019,ODI,109.53,37.51,49.25,6.57,37.51,34.25,2851,2603,76,267,56,5,10
Trent Bridge,2021,T20,183.47,27.06,66.05,11.01,27.06,14.75,433,236,16,31,27,1,2
Trent Bridge,2021,Test,54.33,26.32,54.9,3.26,26.32,48.45,816,1502,31,106,4,1,4
Trent Bridge,2022,T20,172.08,25.81,65.38,10.32,25.81,15.0,413,240,16,33,23,1,2
Trent Bridge,2022,Test,68.34,47.86,62.57,4.1,47.86,70.03,1675,2451,35,226,24,1,4
Trent Bridge,2023,ODI,106.9,34.44,50.97,6.41,34.44,32.22,620,580,18,58,14,1,2
Trent Bridge,2023,T20,158.04,29.5,61.02,9.48,29.5,18.67,354,224,12,30,16,1,2
Trent Bridge,2023,Test,61.18,34.28,52.08,3.67,34.28,56.02,1371,2241,40,174,3,1,4
Trent Bridge,2024,ODI,112.46,48.62,55.7,6.75,48.62,43.23,632,562,13,61,18,1,2
Trent Bridge,2024,Test,73.04,36.02,53.44,4.38,36.02,49.32,1441,1973,40,173,13,1,4
Trent Bridge,2025,T20,154.55,21.53,58.2,9.27,21.53,13.93,323,209,15,41,4,1,2
Trent Bridge,2025,Test,82.64,45.21,57.33,4.96,45.21,54.71,1085,1313,24,145,7,1,3
Turf City B Cricket Ground,2023,T20,55.38,10.3,34.95,3.32,10.3,18.6,103,186,10,9,0,1,2
UKM-YSD Cricket Oval,2022,T20,105.5,16.73,45.54,6.33,16.73,15.86,6157,5836,368,380,214,31,59
UKM-YSD Cricket Oval,2023,T20,77.54,14.4,32.09,4.65,14.4,18.58,2175,2805,151,167,5,14,28
UKM-YSD Cricket Oval,2024,T20,100.4,17.28,42.96,6.02,17.28,17.21,3543,3529,205,250,87,18,36
"United Cricket Club Ground, Windhoek",2019,T20,105.99,19.59,35.18,6.36,19.59,18.49,2018,1904,103,107,47,9,18
"United Cricket Club Ground, Windhoek",2022,ODI,73.71,23.03,49.24,4.42,23.03,31.25,2027,2750,88,188,41,6,12
"United Cricket Club Ground, Windhoek",2022,T20,131.26,29.94,57.33,7.88,29.94,22.81,928,707,31,73,40,3,6
"United Cricket Club Ground, Windhoek",2023,ODI,83.65,30.25,45.12,5.02,30.25,36.16,2420,2893,80,198,50,5,10
"United Cricket Club Ground, Windhoek",2023,T20,99.04,17.41,46.36,5.94,17.41,17.58,4927,4975,283,385,124,22,44
"United Cricket Club Ground, Windhoek",2024,ODI,93.64,34.65,54.67,5.62,34.65,37.0,2356,2516,68,211,74,5,10
University Oval,2008,Test,57.4,25.39,61.25,3.44,25.39,44.23,787,1371,31,110,7,1,4
University Oval,2009,Test,50.76,28.3,56.89,3.05,28.3,55.75,1132,2230,40,146,10,1,4
University Oval,2010,ODI,79.14,28.31,54.35,4.75,28.31,35.77,368,465,13,35,10,1,2
University Oval,2012,ODI,75.46,20.3,45.81,4.53,20.3,26.9,406,538,20,45,1,1,2
University Oval,2012,Test,53.46,40.11,52.08,3.21,40.11,75.04,1083,2026,27,132,6,1,4
University Oval,2013,Test,54.64,42.34,55.13,3.28,42.34,77.5,2456,4495,58,310,19,2,7
University Oval,2015,ODI,95.79,28.2,49.65,5.75,28.2,29.44,1410,1472,50,139,24,3,6
University Oval,2015,Test,56.72,38.61,52.43,3.4,38.61,68.06,1274,2246,33,155,8,1,4
University Oval,2017,Test,42.9,33.58,58.42,2.57,33.58,78.27,873,2035,26,123,3,1,3
University Oval,2018,ODI,94.72,29.56,49.55,5.68,29.56,31.21,1005,1061,34,84,27,2,4
University Oval,2019,ODI,97.95,35.75,49.65,5.88,35.75,36.5,572,584,16,53,12,1,2
University Oval,2021,ODI,74.24,28.74,41.03,4.45,28.74,38.71,1092,1471,38,94,12,3,6
University Oval,2021,T20,180.83,28.93,66.82,10.85,28.93,16.0,434,240,15,26,31,1,2
University Oval,2022,ODI,75.75,24.64,29.76,4.55,24.64,32.53,1109,1464,45,75,5,3,6
University Oval,2022,T20,107.92,21.58,38.61,6.48,21.58,20.0,259,240,12,25,0,1,2
University Oval,2023,ODI,121.94,27.44,55.58,7.32,27.44,22.5,439,360,16,40,14,1,2
University Oval,2023,T20,120.54,24.55,48.89,7.23,24.55,20.36,810,672,33,72,18,3,6
University Oval,2024,T20,145.0,30.26,57.76,8.7,30.26,20.87,696,480,23,60,27,2,4
University Oval,2025,T20,146.85,21.94,61.66,8.81,21.94,14.94,373,254,17,26,21,2,3
University of Dar-es-Salaam Ground,2024,T20,82.21,10.35,34.98,4.93,10.35,12.58,869,1057,84,64,8,7,14
University of Doha for Science and Technology,2024,T20,125.44,21.19,54.49,7.53,21.19,16.89,3432,2736,162,238,153,12,24
University of Lagos Cricket Oval,2021,T20,83.7,12.53,32.77,5.02,12.53,14.97,940,1123,75,47,20,5,10
University of Lagos Cricket Oval,2024,T20,116.02,19.07,45.78,6.96,19.07,16.44,782,674,41,61,19,3,6
VRA Cricket Ground,2004,ODI,89.82,21.48,34.82,5.39,21.48,23.91,494,550,23,34,6,2,3
VRA Cricket Ground,2010,ODI,57.76,22.07,31.07,3.47,22.07,38.21,309,535,14,24,0,1,2
VRA Cricket Ground,2013,ODI,74.56,19.2,39.58,4.47,19.2,25.75,384,515,20,35,2,1,2
VRA Cricket Ground,2015,T20,106.64,17.21,43.98,6.4,17.21,16.14,241,226,14,16,7,1,2
VRA Cricket Ground,2018,T20,97.39,17.38,33.73,5.84,17.38,17.85,2538,2606,146,196,12,12,26
VRA Cricket Ground,2019,T20,116.46,19.71,36.96,6.99,19.71,16.93,276,237,14,21,3,1,2
VRA Cricket Ground,2022,ODI,95.97,35.28,41.84,5.76,35.28,36.76,3881,4044,110,289,78,8,16
VRA Cricket Ground,2023,ODI,61.45,15.41,29.95,3.69,15.41,25.08,601,978,39,42,2,2,4
VRA Cricket Ground,2023,T20,100.62,18.66,45.94,6.04,18.66,18.54,653,649,35,63,8,3,6
VRA Cricket Ground,2024,ODI,66.13,18.76,37.16,3.97,18.76,28.38,1351,2043,72,124,1,4,8
VRA Cricket Ground,2024,T20,103.8,17.65,44.61,6.23,17.65,17.0,547,527,31,55,4,3,5
VRA Cricket Ground,2025,ODI,84.04,29.57,41.73,5.04,29.57,35.18,1922,2287,65,148,35,4,8
Vanuatu Cricket Ground,2019,T20,77.23,13.42,27.84,4.63,13.42,17.37,1516,1963,113,101,3,10,20
Vanuatu Cricket Ground,2023,T20,83.73,13.74,37.29,5.02,13.74,16.41,2955,3529,215,250,17,18,36
Vassil Levski National Sports Academy,2025,T20,148.67,25.83,58.86,8.92,25.83,17.38,4805,3232,186,434,182,15,30
Velden Cricket Ground,2025,T20,140.96,22.16,59.76,8.46,22.16,15.72,2925,2075,132,251,124,9,18
Vidarbha C.A. Ground,2005,ODI,106.61,34.25,56.57,6.4,34.25,32.12,548,514,16,55,15,1,2
Vidarbha C.A. Ground,2006,Test,49.34,43.9,54.2,2.96,43.9,88.97,1273,2580,29,162,7,1,4
Vidarbha C.A. Ground,2007,ODI,102.67,41.07,54.87,6.16,41.07,40.0,616,600,15,62,15,1,2
Vidarbha C.A. Ground,2008,Test,55.2,32.5,40.0,3.31,32.5,58.88,1300,2355,40,124,4,1,4
Vidarbha C.A. Ground,2009,ODI,102.19,39.1,42.41,6.13,39.1,38.26,1212,1186,31,106,15,2,4
Vidarbha C.A. Ground,2009,T20,167.08,28.64,61.85,10.02,28.64,17.14,401,240,14,47,10,1,2
Vidarbha C.A. Ground,2010,Test,54.02,37.85,46.38,3.24,37.85,70.07,2044,3784,54,216,14,2,6
Vidarbha C.A. Ground,2011,ODI,91.35,34.2,41.23,5.48,34.2,37.44,2018,2209,59,181,18,4,8
Vidarbha C.A. Ground,2012,Test,37.94,43.83,42.26,2.28,43.83,115.52,1008,2657,23,99,5,1,3
Vidarbha C.A. Ground,2013,ODI,117.42,70.1,56.21,7.05,70.1,59.7,701,597,10,79,13,1,2
Vidarbha C.A. Ground,2015,Test,43.85,16.3,44.48,2.63,16.3,37.17,652,1487,40,62,7,1,4
Vidarbha C.A. Ground,2016,T20,105.89,17.6,44.5,6.35,17.6,16.62,1654,1562,94,133,34,7,14
Vidarbha C.A. Ground,2017,ODI,87.07,40.42,44.12,5.22,40.42,46.42,485,557,12,43,7,1,2
Vidarbha C.A. Ground,2017,T20,117.92,20.21,38.87,7.08,20.21,17.14,283,240,14,14,9,1,2
Vidarbha C.A. Ground,2017,Test,53.64,37.73,43.63,3.22,37.73,70.35,981,1829,26,92,10,1,3
Vidarbha C.A. Ground,2018,ODI,65.26,26.38,44.23,3.92,26.38,40.42,633,970,24,61,6,2,4
Vidarbha C.A. Ground,2019,ODI,83.82,24.6,39.43,5.03,24.6,29.35,492,587,20,44,3,1,2
Vidarbha C.A. Ground,2019,T20,134.75,21.2,55.35,8.08,21.2,15.73,318,236,15,32,8,1,2
Vidarbha C.A. Ground,2022,T20,197.83,20.22,72.53,11.87,20.22,10.22,182,92,9,18,10,1,2
Vidarbha C.A. Ground,2023,Test,47.21,22.27,58.08,2.83,22.27,47.17,668,1415,30,85,8,1,3
Vidarbha C.A. Ground,2025,ODI,96.33,31.19,56.51,5.78,31.19,32.38,499,518,16,57,9,1,2
Wanderers,2021,T20,128.71,33.62,48.33,7.72,33.62,26.12,269,209,8,22,7,1,2
Wanderers Cricket Ground,2013,T20,136.9,25.0,59.13,8.21,25.0,18.26,575,420,23,46,26,2,4
Wanderers Cricket Ground,2019,ODI,64.77,18.06,33.22,3.89,18.06,27.88,307,474,17,18,5,1,2
Wanderers Cricket Ground,2021,ODI,71.6,20.8,40.38,4.3,20.8,29.05,416,581,20,30,8,1,2
Wanderers Cricket Ground,2021,T20,117.43,21.33,50.39,7.05,21.33,18.17,512,436,24,42,15,2,4
Wanderers Cricket Ground,2022,ODI,75.21,26.18,44.64,4.51,26.18,34.81,2330,3098,89,197,42,6,12
Wanderers Cricket Ground,2023,ODI,78.17,25.87,40.73,4.69,25.87,33.1,3467,4435,134,239,76,8,16
Wanderers Cricket Ground,2023,T20,117.84,21.47,50.52,7.07,21.47,18.22,3349,2842,156,258,110,14,27
Wanderers Cricket Ground,2024,ODI,88.68,32.0,65.62,5.32,32.0,36.08,384,433,12,48,10,1,2
Wanderers Cricket Ground,2024,T20,119.53,21.24,49.22,7.17,21.24,17.77,4100,3430,193,377,85,15,30
Wanderers Cricket Ground,2025,ODI,64.89,17.16,42.62,3.89,17.16,26.45,1253,1931,73,90,29,4,10
Wankhede Stadium,2003,ODI,85.64,27.5,47.68,5.14,27.5,32.11,495,578,18,56,2,1,2
Wankhede Stadium,2004,Test,49.88,15.12,50.25,2.99,15.12,30.32,605,1213,40,64,8,1,4
Wankhede Stadium,2005,ODI,76.07,40.45,42.25,4.56,40.45,53.18,445,585,11,44,2,1,2
Wankhede Stadium,2007,ODI,73.9,21.56,48.45,4.43,21.56,29.17,388,525,18,41,4,1,2
Wankhede Stadium,2011,ODI,91.57,35.02,46.28,5.49,35.02,38.24,2031,2218,58,193,28,4,8
Wankhede Stadium,2011,Test,54.7,37.13,44.2,3.28,37.13,67.87,1448,2647,39,151,6,1,4
Wankhede Stadium,2012,T20,149.17,29.83,52.51,8.95,29.83,20.0,358,240,12,32,10,1,2
Wankhede Stadium,2012,Test,53.93,31.33,50.21,3.24,31.33,58.1,940,1743,30,103,10,1,4
Wankhede Stadium,2013,Test,68.46,28.8,55.09,4.11,28.8,42.07,864,1262,30,104,10,1,3
Wankhede Stadium,2015,ODI,128.29,44.13,60.73,7.7,44.13,34.4,662,516,15,63,25,1,2
Wankhede Stadium,2016,T20,157.88,36.39,57.77,9.47,36.39,23.05,1492,945,41,127,59,4,8
Wankhede Stadium,2016,Test,55.5,40.87,44.37,3.33,40.87,73.63,1226,2209,30,124,8,1,3
Wankhede Stadium,2017,ODI,94.95,47.0,42.55,5.7,47.0,49.5,564,594,12,45,10,1,2
Wankhede Stadium,2017,T20,116.1,22.83,45.99,6.97,22.83,19.67,274,236,12,24,5,1,2
Wankhede Stadium,2019,ODI,65.29,21.92,44.88,3.92,21.92,33.57,1074,1645,49,113,5,3,6
Wankhede Stadium,2019,T20,172.08,37.55,70.7,10.32,37.55,21.82,413,240,11,31,28,1,2
Wankhede Stadium,2020,ODI,98.46,51.3,52.63,5.91,51.3,52.1,513,521,10,54,9,1,2
Wankhede Stadium,2021,Test,52.3,22.43,60.24,3.14,22.43,42.89,830,1587,37,95,20,1,4
Wankhede Stadium,2023,ODI,103.39,35.65,53.45,6.2,35.65,34.48,3779,3655,106,349,104,7,14
Wankhede Stadium,2023,T20,124.55,18.9,55.29,7.47,18.9,15.17,1096,880,58,111,27,4,8
Wankhede Stadium,2023,Test,48.76,30.03,52.03,2.93,30.03,61.59,961,1971,32,122,2,1,4
Wankhede Stadium,2024,ODI,97.98,28.59,49.38,5.88,28.59,29.18,486,496,17,48,8,1,2
Wankhede Stadium,2024,Test,65.97,19.82,45.65,3.96,19.82,30.05,793,1202,40,62,19,1,4
Wankhede Stadium,2025,T20,187.98,18.11,72.67,11.28,18.11,9.63,344,183,19,28,23,1,2
"Warner Park, Basseterre",2006,ODI,82.3,32.87,38.54,4.94,32.87,39.93,493,599,15,37,7,1,2
"Warner Park, Basseterre",2006,Test,59.77,47.1,49.96,3.59,47.1,78.8,1413,2364,30,151,17,1,4
"Warner Park, Basseterre",2007,ODI,96.5,34.05,58.59,5.79,34.05,35.28,2758,2858,81,299,70,6,12
"Warner Park, Basseterre",2008,ODI,94.55,33.62,47.03,5.67,33.62,35.56,1076,1138,32,92,23,2,4
"Warner Park, Basseterre",2009,ODI,85.84,29.24,52.31,5.15,29.24,34.06,497,579,17,50,10,1,2
"Warner Park, Basseterre",2009,T20,107.24,16.93,52.32,6.43,16.93,15.79,237,221,14,22,6,1,2
"Warner Park, Basseterre",2010,Test,52.27,69.68,43.5,3.14,69.68,133.32,1324,2533,19,111,22,1,3
"Warner Park, Basseterre",2011,Test,47.48,30.61,47.55,2.85,30.61,64.47,1102,2321,36,104,18,1,4
"Warner Park, Basseterre",2012,ODI,80.8,23.72,46.8,4.85,23.72,29.36,1376,1703,58,107,36,3,6
"Warner Park, Basseterre",2014,ODI,97.5,39.0,52.99,5.85,39.0,40.0,585,600,15,46,21,1,2
"Warner Park, Basseterre",2014,T20,110.71,,45.16,6.64,,,31,28,0,2,1,1,1
"Warner Park, Basseterre",2016,ODI,95.85,37.63,45.24,5.75,37.63,39.26,1618,1688,43,129,36,3,6
"Warner Park, Basseterre",2018,ODI,97.33,48.67,45.21,5.84,48.67,50.0,584,600,12,42,16,1,2
"Warner Park, Basseterre",2018,T20,134.86,19.67,59.32,8.09,19.67,14.58,236,175,12,20,10,1,2
"Warner Park, Basseterre",2019,T20,111.45,13.21,61.08,6.69,13.21,11.86,370,332,28,37,13,2,4
"Warner Park, Basseterre",2020,T20,143.18,21.0,61.22,8.59,21.0,14.67,441,308,21,30,25,2,4
"Warner Park, Basseterre",2022,T20,129.91,25.33,56.91,7.79,25.33,19.5,608,468,24,46,27,2,4
"Warner Park, Basseterre",2024,ODI,102.11,48.34,55.56,6.13,48.34,47.34,1692,1657,35,139,64,3,6
"Warner Park, Basseterre",2025,ODI,66.71,22.57,41.77,4.0,22.57,33.83,948,1421,42,87,8,3,6
"Warner Park, Basseterre",2025,T20,144.73,26.72,62.11,8.68,26.72,18.46,1977,1366,74,181,84,6,12
Welagedara Stadium,2008,ODI,60.95,21.07,51.53,3.66,21.07,34.57,590,968,28,73,2,2,4
West End Park International Cricket Stadium,2014,T20,72.97,15.62,23.17,4.38,15.62,21.4,656,899,42,32,4,4,8
West End Park International Cricket Stadium,2021,T20,107.14,15.96,49.75,6.43,15.96,14.9,2235,2086,140,161,78,10,20
West End Park International Cricket Stadium,2023,T20,122.55,21.17,49.05,7.35,21.17,17.28,5060,4129,239,340,187,19,38
West End Park International Cricket Stadium,2024,T20,123.64,23.82,50.25,7.42,23.82,19.26,4597,3718,193,378,133,16,34
West End Park International Cricket Stadium,2025,T20,138.97,23.21,59.26,8.34,23.21,16.7,1323,952,57,94,68,4,10
Western Australia Cricket Association Ground,2003,Test,59.4,49.81,57.3,3.56,49.81,83.85,1295,2180,26,157,19,1,3
Western Australia Cricket Association Ground,2004,ODI,83.74,27.13,51.11,5.02,27.13,32.4,407,486,15,46,4,1,2
Western Australia Cricket Association Ground,2004,Test,58.04,28.37,47.73,3.48,28.37,48.89,993,1711,35,111,5,1,4
Western Australia Cricket Association Ground,2005,ODI,95.23,31.91,41.0,5.71,31.91,33.51,1117,1173,35,101,9,2,4
Western Australia Cricket Association Ground,2006,ODI,82.96,33.89,36.72,4.98,33.89,40.85,915,1103,27,66,12,2,4
Western Australia Cricket Association Ground,2006,Test,60.26,38.17,49.85,3.62,38.17,63.34,1336,2217,35,150,11,1,4
Western Australia Cricket Association Ground,2007,ODI,104.67,50.24,43.79,6.28,50.24,48.0,1256,1200,25,100,25,2,4
Western Australia Cricket Association Ground,2007,T20,137.66,19.88,59.12,8.26,19.88,14.44,318,231,16,29,12,1,2
Western Australia Cricket Association Ground,2008,ODI,71.63,20.45,38.14,4.3,20.45,28.55,409,571,20,33,4,1,2
Western Australia Cricket Association Ground,2008,Test,59.32,34.66,47.33,3.56,34.66,58.43,2565,4324,74,272,21,2,8
Western Australia Cricket Association Ground,2009,ODI,75.89,26.47,33.11,4.55,26.47,34.88,900,1186,34,58,11,2,4
Western Australia Cricket Association Ground,2009,Test,60.87,34.34,51.65,3.65,34.34,56.42,1305,2144,38,146,15,1,4
Western Australia Cricket Association Ground,2010,ODI,75.36,23.44,34.6,4.52,23.44,31.11,844,1120,36,55,12,2,4
Western Australia Cricket Association Ground,2010,T20,122.37,24.36,52.99,7.34,24.36,19.91,268,219,11,28,5,1,2
Western Australia Cricket Association Ground,2010,Test,56.53,22.18,49.15,3.39,22.18,39.22,887,1569,40,100,6,1,4
Western Australia Cricket Association Ground,2011,ODI,88.83,29.47,30.34,5.33,29.47,33.18,501,564,17,32,4,1,2
Western Australia Cricket Association Ground,2012,ODI,78.71,27.18,37.88,4.72,27.18,34.53,924,1174,34,80,5,2,4
Western Australia Cricket Association Ground,2012,Test,63.22,28.29,55.86,3.79,28.29,44.74,1980,3132,70,251,17,2,7
Western Australia Cricket Association Ground,2013,ODI,85.03,22.11,52.67,5.1,22.11,26.0,619,728,28,59,15,2,4
Western Australia Cricket Association Ground,2013,Test,59.3,37.72,59.65,3.56,37.72,63.61,1358,2290,36,174,19,1,4
Western Australia Cricket Association Ground,2014,ODI,91.39,27.43,45.25,5.48,27.43,30.02,1454,1591,53,127,25,3,6
Western Australia Cricket Association Ground,2015,ODI,74.32,22.87,46.12,4.46,22.87,30.77,1418,1908,62,138,17,4,8
Western Australia Cricket Association Ground,2015,Test,66.72,59.71,54.55,4.0,59.71,89.5,1672,2506,28,213,10,1,4
Western Australia Cricket Association Ground,2016,ODI,103.86,77.38,42.33,6.23,77.38,74.5,619,596,8,46,13,1,2
Western Australia Cricket Association Ground,2016,Test,55.93,36.5,56.24,3.36,36.5,65.26,1387,2480,38,171,16,1,4
Western Australia Cricket Association Ground,2017,ODI,92.63,52.8,42.42,5.56,52.8,57.0,528,570,10,47,6,1,2
Western Australia Cricket Association Ground,2017,Test,58.19,44.24,57.68,3.49,44.24,76.03,1283,2205,29,179,4,1,3
Western Australia Cricket Association Ground,2019,ODI,79.77,25.11,41.09,4.79,25.11,31.47,477,598,19,46,2,1,2
Western Australia Cricket Association Ground,2020,T20,101.12,19.9,45.32,6.07,19.9,19.68,1174,1161,59,103,20,5,10
Western Australia Cricket Association Ground,2024,ODI,89.84,32.06,44.44,5.39,32.06,35.69,513,571,16,48,6,1,2
Western Australia Cricket Association Ground,2024,Test,56.82,29.86,53.35,3.41,29.86,52.55,866,1524,29,111,3,1,3
White Hill Field,2019,T20,113.41,19.68,54.93,6.8,19.68,17.36,1988,1753,101,126,98,8,16
White Hill Field,2023,T20,106.43,15.96,53.41,6.39,15.96,15.0,910,855,57,63,39,4,8
