match_id,format,innings_no,team,bowler,legal_balls,overs_text,overs_decimal,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,boundary_balls_conceded,economy,bowling_strike_rate,bowling_average
test_2016-10-28_bangladesh_england_1029827,Test,1,England,ST Finn,48,8.0,8.0,1,30,0,0,0,35,4,3.75,,
test_2016-10-28_bangladesh_england_1029827,Test,1,England,MM Ali,119,19.5,19.833,5,57,5,0,0,88,7,2.87,23.8,11.4
test_2016-10-28_bangladesh_england_1029827,Test,1,England,ZS Ansari,36,6.0,6.0,0,36,0,0,0,19,5,6.0,,
test_2016-10-28_bangladesh_england_1029827,Test,1,England,BA Stokes,66,11.0,11.0,5,13,2,0,0,57,1,1.18,33.0,6.5
test_2016-10-28_bangladesh_england_1029827,Test,1,England,AU Rashid,60,10.0,10.0,0,44,0,0,0,35,3,4.4,,
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Mehedi Hasan Miraz,168,28.0,28.0,2,82,6,0,0,114,9,2.93,28.0,13.67
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Shakib Al Hasan,96,16.0,16.0,5,41,1,0,0,70,3,2.56,96.0,41.0
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Taijul Islam,153,25.3,25.5,3,65,3,0,0,107,4,2.55,51.0,21.67
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Kamrul Islam Rabbi,18,3.0,3.0,0,16,0,0,0,8,2,5.33,,
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Shuvagata Hom,24,4.0,4.0,0,8,0,0,0,18,0,2.0,,
test_2016-10-28_bangladesh_england_1029827,Test,2,Bangladesh,Sabbir Rahman,30,5.0,5.0,0,12,0,0,1,21,0,2.4,,
test_2016-10-28_bangladesh_england_1029827,Test,3,England,ST Finn,18,3.0,3.0,0,18,0,0,0,8,3,6.0,,
test_2016-10-28_bangladesh_england_1029827,Test,3,England,MM Ali,114,19.0,19.0,2,60,1,0,0,77,7,3.16,114.0,60.0
test_2016-10-28_bangladesh_england_1029827,Test,3,England,ZS Ansari,114,19.0,19.0,0,76,2,0,0,67,10,4.0,57.0,38.0
test_2016-10-28_bangladesh_england_1029827,Test,3,England,BA Stokes,72,12.0,12.0,2,52,3,1,1,47,7,4.33,24.0,17.33
test_2016-10-28_bangladesh_england_1029827,Test,3,England,AU Rashid,71,11.5,11.833,1,52,4,0,0,46,7,4.39,17.75,13.0
test_2016-10-28_bangladesh_england_1029827,Test,3,England,CR Woakes,12,2.0,2.0,0,14,0,0,0,7,3,7.0,,
test_2016-10-28_bangladesh_england_1029827,Test,4,Bangladesh,Mehedi Hasan Miraz,129,21.3,21.5,2,77,6,0,0,83,8,3.58,21.5,12.83
